_id,premium ship amount
1012390023,8
1012390171,8
1012390772,23
1012391303,10
1012391428,1
1012391640,5
1012391808,17
1012392054,3
1012392105,37
1012392511,24
1012393112,16
1012393712,84
1012393991,51
1012394592,6
1012394897,5
1012395259,47
1012395655,21
1012396791,22
1012398681,4
1012398774,49
1012398844,5
1012400457,96
1012401455,0
1012402007,0
1012402253,0
1012402334,2
1012402511,3
1012402659,22
1012402985,0
1012404425,22
1012404559,1
1012405233,10
1012405237,29
1012406511,6
1012407180,1
1012407371,16
1012407991,3
1012408311,17
1012408689,13
1012408717,25
1012409294,14
1012409325,6
1012409712,0
1012411632,7
1012412083,38
1012413278,12
1012414034,47
1012414043,8
1012414072,51
1012415402,19
1012415494,0
1012415671,9
1012417325,5
1012417558,37
1012418120,24
1012419206,3
1012419469,17
1012419473,9
1012419873,48
1012420426,13
1012420872,4
1012421222,11
1012421267,10
1012422110,7
1012422125,12
1012422439,1
1012422680,31
1012422958,6
1012424868,16
1012424875,1
1012426232,69
1012427534,8
1012427667,9
1012428582,6
1012429692,55
1012429743,15
1012431005,5
1012431562,19
1012434197,9
1012434247,9
1012434619,87
1012435609,17
1012435866,18
1012435931,0
1012436394,3
1012437077,34
1012437258,16
1012437590,3
1012438034,10
1012439332,2
1012439349,11
1012439542,2
1012439719,49
1012439730,33
1012439906,8
1012440490,3
1012440909,85
1012441120,7
1012441555,13
1012441926,7
1012442598,1
1012446931,14
1012447754,6
1012448041,6
1012448335,20
1012448432,10
1012448444,10
1012448769,2
1012451564,2
1012451775,14
1012451883,10
1012452467,0
1012453616,14
1012453810,66
1012453879,18
1012454909,7
1012456464,10
1012456498,16
1012456819,1
1012460593,61
1012460814,36
1012461031,5
1012461053,1
1012461338,2
1012461359,0
1012461670,7
1012461982,30
1012462753,9
1012463979,6
1012465355,22
1012465456,23
1012466461,4
1012467064,12
1012467073,14
1012467217,54
1012469007,2
1012469019,14
1012469260,27
1012471100,26
1012471110,3
1012473531,64
1012473609,4
1012473992,0
1012474040,13
1012474620,7
1012474887,14
1012475121,1
1012475734,21
1012475881,4
1012476020,9
1012476042,0
1012476393,3
1012476473,1
1012476882,1
1012476914,28
1012478101,15
1012478395,1
1012479184,20
1012479345,17
1012480026,9
1012482352,20
1012482627,15
1012482886,0
1012483127,2
1012484458,7
1012484631,7
1012485106,5
1012487477,8
1012488772,1
1012489629,7
1012489848,1
1012490421,11
1012490539,1
1012491006,2
1012491801,49
1012493584,11
1012493682,13
1012498111,26
1012498439,4
1012498602,44
1012499335,31
1012500007,19
1012500799,50
1012501026,25
1012501680,11
1012502169,5
1012503268,4
1012503783,0
1012503898,20
1012504410,64
1012505404,2
1012505425,17
1012505750,33
1012506524,9
1012506761,6
1012507573,31
1012508062,38
1012509158,20
1012509714,52
1012510012,42
1012511963,2
1012512296,41
1012513489,64
1012513617,12
1012514286,3
1012515057,0
1012516328,1
1012516509,15
1012516842,26
1012517186,7
1012517611,41
1012517725,1
1012518036,4
1012518177,19
1012518401,27
1012519468,24
1012519602,2
1012519864,8
1012520862,42
1012522537,3
1012522639,13
1012523026,4
1012525575,2
1012525608,105
1012525875,11
1012525891,49
1012525974,16
1012526509,18
1012526531,15
1012527215,26
1012527850,5
1012528324,42
1012528656,4
1012528908,0
1012529423,11
1012529464,6
1012529565,15
1012530465,26
1012530532,100
1012530645,63
1012531178,23
1012531389,8
1012531448,25
1012533630,13
1012534797,1
1012535309,24
1012535989,17
1012536020,3
1012536162,11
1012536910,9
1012537045,3
1012537051,1
1012539420,4
1012539587,16
1012540880,2
1012541559,14
1012541647,5
1012542697,13
1012542802,4
1012543382,19
1012543599,60
1012543626,18
1012543678,0
1012543978,34
1012544293,23
1012544914,76
1012544982,46
1012545893,60
1012546245,16
1012546752,5
1012547631,10
1012548007,15
1012548159,4
1012548738,9
1012548917,3
1012549283,1
1012549364,11
1012549384,37
1012549594,70
1012550032,21
1012550042,9
1012550561,13
1012551317,15
1012551340,5
1012551866,14
1012552298,24
1012553179,52
1012553451,2
1012553635,33
1012556158,14
1012556176,4
1012556770,13
1012558087,20
1012558356,21
1012558701,39
1012559540,12
1012559996,3
1012560348,10
1012561418,19
1012561598,3
1012561810,16
1012562665,4
1012563105,39
1012563109,62
1012563569,13
1012563861,11
1012564337,4
1012564564,12
1012565385,4
1012565931,26
1012566384,13
1012568441,38
1012569291,7
1012569340,6
1012569753,9
1012570102,11
1012570382,2
1012570387,4
1012570600,3
1012570681,5
1012570859,18
1012571424,14
1012571845,16
1012572101,21
1012572846,53
1012573127,9
1012573341,80
1012573552,22
1012573609,95
1012573733,36
1012573812,0
1012574631,23
1012574937,39
1012575395,34
1012575505,13
1012575685,6
1012575766,8
1012576293,9
1012576522,10
1012577125,5
1012578601,1
1012578643,15
1012580755,24
1012580761,17
1012580764,4
1012580810,6
1012581091,14
1012581208,1
1012581363,12
1012581978,1
1012582349,23
1012582899,11
1012582945,10
1012583426,5
1012583515,0
1012583876,50
1012584110,32
1012584192,25
1012584292,4
1012584868,5
1012584920,38
1012585007,6
1012585231,7
1012585251,30
1012586974,0
1012587225,16
1012587320,20
1012587659,12
1012587663,2
1012587848,17
1012588500,32
1012588849,10
1012589060,26
1012589475,13
1012589623,22
1012589976,3
1012589985,93
1012590065,21
1012590720,12
1012590804,16
1012591133,38
1012591659,1
1012591667,4
1012591972,6
1012592481,47
1012592730,9
1012593424,6
1012593586,25
1012593984,6
1012594191,5
1012594727,21
1012594835,22
1012595404,42
1012595617,5
1012596025,8
1012596206,87
1012597734,31
1012597766,11
1012598022,8
1012598609,10
1012598697,12
1012598911,0
1012598979,6
1012599159,31
1012600987,19
1012601132,12
1012601309,30
1012601351,10
1012601480,1
1012601650,1
1012601938,20
1012602157,24
1012602263,10
1012603758,4
1012604211,12
1012604422,9
1012604672,1
1012605257,2
1012605563,0
1012605568,42
1012605595,21
1012606299,2
1012606530,52
1012606791,15
1012607244,10
1012607437,2
1012608026,35
1012608455,13
1012608457,3
1012609913,2
1012610339,42
1012610346,11
1012610662,4
1012610810,16
1012611143,10
1012611316,77
1012611616,2
1012611617,18
1012612464,23
1012612711,25
1012613482,52
1012613765,2
1012614178,15
1012614543,1
1012614731,6
1012615549,8
1012617001,2
1012617806,1
1012617968,7
1012618293,2
1012618795,22
1012618839,2
1012618882,6
1012619280,14
1012619980,4
1012619990,5
1012621089,29
1012621278,20
1012621594,9
1012621636,5
1012621708,3
1012622589,10
1012623001,11
1012623043,9
1012623739,11
1012623763,10
1012624125,6
1012624618,16
1012624712,41
1012624779,29
1012624968,19
1012625349,12
1012625400,15
1012625438,32
1012625441,24
1012626506,31
1012626720,5
1012626837,45
1012626885,0
1012627035,6
1012627211,9
1012627572,8
1012627750,1
1012628059,14
1012628381,8
1012628644,1
1012628983,51
1012629668,7
1012630212,20
1012630358,18
1012631029,11
1012631225,22
1012632126,5
1012632631,1
1012633563,51
1012633722,14
1012634303,18
1012634807,13
1012635266,63
1012635457,3
1012635477,0
1012636618,26
1012637013,6
1012637650,3
1012638994,12
1012639071,7
1012639140,2
1012639513,95
1012639850,15
1012640669,24
1012640738,27
1012641128,4
1012641585,10
1012642036,4
1012642206,44
1012642219,40
1012642726,9
1012642851,8
1012643030,2
1012643121,9
1012643607,10
1012643882,30
1012644399,3
1012644473,4
1012644902,11
1012645597,2
1012645796,2
1012646300,15
1012646918,15
1012646935,15
1012647176,22
1012647969,32
1012648017,32
1012648165,1
1012648191,13
1012649075,15
1012649699,38
1012650552,13
1012651756,3
1012651781,28
1012651882,18
1012651909,0
1012652245,13
1012652433,1
1012652446,17
1012652744,1
1012653424,1
1012653983,4
1012654964,3
1012655378,15
1012656024,0
1012656089,68
1012656134,13
1012656285,8
1012656532,11
1012656703,5
1012657343,19
1012657366,5
1012657468,13
1012658160,23
1012658999,6
1012659238,24
1012659513,45
1012659570,0
1012659953,9
1012660388,0
1012660633,0
1012661094,1
1012661682,10
1012662455,3
1012663094,6
1012663376,4
1012663403,6
1012663568,27
1012663632,1
1012664324,24
1012664395,25
1012664646,3
1012665868,1
1012666084,17
1012666260,13
1012666281,8
1012666476,16
1012668374,20
1012668555,5
1012668567,9
1012669172,15
1012669265,37
1012669311,8
1012670229,0
1012670647,36
1012671339,8
1012671682,49
1012672434,3
1012672490,10
1012672527,0
1012672610,7
1012672634,20
1012672699,25
1012673550,6
1012673591,45
1012673641,0
1012674986,1
1012675399,40
1012675634,14
1012675715,1
1012676053,0
1012676592,49
1012677145,24
1012677457,4
1012677553,0
1012678340,73
1012678946,4
1012679812,8
1012680235,13
1012680291,1
1012680832,4
1012681109,88
1012681420,19
1012681866,10
1012682766,18
1012684299,34
1012685208,2
1012686245,3
1012686503,2
1012686753,0
1012686986,5
1012687525,1
1012688131,5
1012688945,15
1012691014,20
1012691483,6
1012692909,0
1012692928,11
1012693209,18
1012693306,34
1012693545,2
1012693782,29
1012694157,84
1012694759,10
1012694805,2
1012696015,6
1012696087,5
1012696729,1
1012697520,32
1012697793,10
1012697979,3
1012698572,9
1012698829,12
1012699293,49
1012699449,14
1012701085,15
1012701182,1
1012701995,5
1012702063,5
1012702269,109
1012703075,16
1012703176,17
1012703269,0
1012703630,60
1012703860,18
1012703882,2
1012704239,84
1012704366,1
1012704449,19
1012704483,27
1012705598,33
1012705740,33
1012705870,6
1012705924,14
1012706373,16
1012706386,26
1012706654,9
1012706945,11
1012707277,22
1012707577,25
1012708140,2
1012708596,0
1012708604,2
1012708873,12
1012709180,58
1012709381,32
1012709747,1
1012709754,6
1012710406,18
1012710482,2
1012711677,42
1012711766,21
1012713294,3
1012713591,18
1012714770,3
1012715031,23
1012715127,11
1012715863,57
1012716033,11
1012716842,1
1012717890,18
1012717971,18
1012717977,5
1012718087,3
1012718162,1
1012718532,4
1012718781,3
1012719403,24
1012719997,12
1012720285,25
1012720441,40
1012722017,21
1012722253,43
1012722682,42
1012723459,81
1012723505,11
1012723885,10
1012724312,11
1012724365,23
1012724513,6
1012724520,7
1012724523,11
1012724624,13
1012726710,9
1012726815,15
1012727051,0
1012727084,33
1012727373,10
1012727412,21
1012729486,4
1012730246,7
1012732407,39
1012732454,19
1012732919,24
1012733685,21
1012734506,8
1012734586,19
1012734738,7
1012735309,4
1012736942,4
1012736985,0
1012737625,40
1012737959,52
1012739801,31
1012740033,1
1012740283,16
1012740855,12
1012741069,7
1012741980,27
1012742418,12
1012742420,18
1012743615,14
1012745318,1
1012745365,7
1012746253,4
1012747288,25
1012747506,7
1012748966,3
1012750037,70
1012750147,3
1012750681,5
1012750890,7
1012751610,6
1012751651,3
1012751825,1
1012754370,4
1012754967,48
1012755008,20
1012755296,7
1012756109,26
1012756278,9
1012756840,16
1012757350,7
1012758629,1
1012761127,6
1012761385,7
1012761458,8
1012761883,22
1012761891,8
1012762522,3
1012762841,87
1012762959,42
1012763168,3
1012763585,61
1012763667,4
1012764220,13
1012764358,34
1012764490,13
1012764531,9
1012765022,23
1012765319,8
1012765681,13
1012765746,2
1012766529,26
1012768601,9
1012768856,20
1012768890,7
1012769721,2
1012770508,10
1012770912,10
1012771448,1
1012771497,25
1012771988,10
1012774720,84
1012775015,45
1012775029,91
1012775367,11
1012775611,4
1012776097,12
1012776402,12
1012776672,57
1012776898,39
1012777302,25
1012777375,15
1012777612,5
1012777690,20
1012778743,6
1012779551,22
1012779786,2
1012780789,1
1012782027,44
1012782090,27
1012782383,39
1012782933,17
1012784485,49
1012788085,8
1012788754,6
1012789076,2
1012789213,0
1012789627,7
1012789817,23
1012790262,60
1012790494,2
1012790565,14
1012790764,16
1012790935,17
1012790938,18
1012791187,2
1012791456,2
1012791913,7
1012792150,2
1012792296,31
1012792377,33
1012792467,48
1012792760,17
1012793012,0
1012793588,19
1012793783,17
1012794111,18
1012794144,0
1012794213,48
1012794413,14
1012794622,5
1012795966,6
1012795982,17
1012795989,6
1012796300,9
1012798236,16
1012798245,0
1012798520,5
1012798668,29
1012799015,6
1012799022,8
1012799205,12
1012799537,12
1012800180,28
1012800676,22
1012801163,3
1012801210,13
1012802263,9
1012802716,53
1012802918,4
1012803153,0
1012803410,2
1012804513,38
1012805037,20
1012805375,3
1012806861,10
1012807073,6
1012807306,19
1012808727,4
1012809183,4
1012809235,3
1012809508,6
1012809654,0
1012809784,33
1012810112,1
1012810390,10
1012810395,8
1012811334,22
1012812327,1
1012812574,2
1012813682,4
1012814016,11
1012814206,14
1012814970,28
1012815477,1
1012816601,2
1012816960,58
1012817317,14
1012817952,7
1012818061,58
1012818975,5
1012821618,26
1012822762,15
1012822914,23
1012823328,66
1012823968,13
1012824064,13
1012825140,3
1012827475,14
1012828869,2
1012829469,3
1012830706,33
1012830754,0
1012830912,24
1012832570,41
1012832995,33
1012833054,15
1012833180,12
1012833197,22
1012833201,3
1012833783,22
1012833882,13
1012834462,17
1012834616,18
1012836068,18
1012840299,26
1012840338,12
1012840653,1
1012841505,28
1012842564,3
1012843154,16
1012843895,5
1012844629,18
1012845911,0
1012846449,29
1012847273,1
1012847797,32
1012848324,8
1012848623,32
1012848692,3
1012849011,3
1012849585,20
1012849835,22
1012850158,52
1012850198,0
1012850600,64
1012852674,27
1012852913,1
1012854226,4
1012854851,27
1012856037,31
1012856524,0
1012856801,84
1012857447,54
1012857552,33
1012859447,31
1012860019,26
1012860233,1
1012860572,6
1012860978,5
1012861286,6
1012861648,2
1012861657,3
1012862219,42
1012864049,36
1012864112,3
1012864231,4
1012864342,1
1012865977,8
1012866308,1
1012866813,46
1012867054,2
1012868922,26
1012869282,6
1012869636,102
1012870607,0
1012870699,36
1012871326,16
1012871592,0
1012871833,2
1012871861,39
1012872064,15
1012872610,20
1012873521,12
1012873919,5
1012874128,1
1012874815,19
1012874999,20
1012875189,54
1012876523,15
1012876953,37
1012878103,16
1012878210,55
1012878782,10
1012879579,9
1012880425,30
1012880463,41
1012881414,64
1012882231,2
1012883310,36
1012884295,1
1012884811,7
1012886441,2
1012886946,2
1012887288,5
1012887631,14
1012887833,2
1012888442,55
1012888895,22
1012889386,19
1012890995,0
1012891395,14
1012891880,21
1012892232,3
1012892393,25
1012892510,111
1012893394,44
1012893522,20
1012893684,12
1012893980,8
1012896594,1
1012897450,0
1012897788,7
1012898662,55
1012899126,9
1012899171,24
1012899685,40
1012899703,11
1012900014,3
1012900252,7
1012900584,23
1012900972,19
1012901015,19
1012901263,7
1012901342,45
1012901527,18
1012901943,18
1012901988,5
1012903919,8
1012904522,19
1012904797,4
1012904947,24
1012905358,0
1012905660,23
1012906633,3
1012906831,4
1012908988,52
1012909104,9
1012910669,42
1012910727,5
1012911799,6
1012911872,5
1012912173,5
1012912232,6
1012912506,2
1012913190,4
1012914897,17
1012915126,4
1012915477,5
1012915546,11
1012915608,28
1012916634,40
1012917312,4
1012920304,4
1012921168,1
1012921395,38
1012922235,23
1012923915,4
1012924468,62
1012924561,32
1012924607,27
1012925259,34
1012925297,14
1012925636,7
1012925734,13
1012925808,2
1012925833,5
1012926289,31
1012926878,41
1012927254,33
1012927263,25
1012928783,53
1012929016,12
1012929856,1
1012930038,2
1012930173,7
1012930444,23
1012931054,34
1012931076,11
1012931235,4
1012931631,7
1012932584,1
1012933384,17
1012934275,16
1012934541,3
1012934883,20
1012934902,5
1012936778,6
1012936898,26
1012937822,1
1012938155,7
1012938465,24
1012938601,17
1012938856,7
1012938976,3
1012939406,17
1012940284,38
1012940322,1
1012940676,6
1012940905,36
1012940917,5
1012941022,18
1012941218,15
1012941342,2
1012942649,10
1012943202,0
1012944224,7
1012944328,19
1012945358,24
1012945983,0
1012947047,1
1012947533,7
1012949072,16
1012950378,56
1012950786,4
1012950847,4
1012951160,44
1012951232,6
1012951476,9
1012952008,19
1012952387,11
1012952991,0
1012953134,5
1012953342,20
1012954557,16
1012954596,2
1012954929,5
1012954965,2
1012955054,8
1012956455,79
1012956769,5
1012957053,27
1012957590,16
1012957661,30
1012957760,3
1012958705,56
1012958708,33
1012959369,4
1012959395,58
1012961243,19
1012961581,39
1012963103,2
1012963809,21
1012964481,8
1012964749,3
1012965143,7
1012965376,16
1012965985,3
1012967196,13
1012967300,3
1012967671,21
1012967845,6
1012968825,0
1012969422,3
1012969476,7
1012970277,13
1012971153,4
1012971707,13
1012972332,18
1012972716,12
1012972748,4
1012973677,27
1012974296,25
1012976076,20
1012976729,19
1012976810,7
1012977608,9
1012977612,11
1012978282,2
1012978348,9
1012978397,30
1012978470,5
1012978895,1
1012979192,9
1012979336,47
1012980450,2
1012981535,1
1012981635,15
1012982282,41
1012983282,18
1012983456,13
1012983538,11
1012984104,5
1012984401,7
1012984413,36
1012984870,4
1012984989,15
1012985238,13
1012985803,3
1012985855,18
1012985878,45
1012986290,7
1012987011,8
1012987090,0
1012987410,6
1012988346,1
1012988560,14
1012990352,30
1012991365,19
1012991400,22
1012991741,1
1012993504,3
1012994136,0
1012994564,26
1012995697,0
1012995764,20
1012996866,6
1012998219,22
1013000681,90
1013001788,24
1013002116,37
1013002370,42
1013002610,15
1013002711,4
1013002717,22
1013004166,13
1013004181,2
1013005228,83
1013006455,18
1013006475,57
1013006857,11
1013007260,5
1013008465,33
1013008930,10
1013009526,30
1013009558,14
1013010432,32
1013011612,7
1013011686,41
1013012712,22
1013015148,22
1013015158,1
1013015678,44
1013016112,12
1013016586,4
1013017399,0
1013017440,36
1013017650,16
1013018126,2
1013018262,50
1013018656,13
1013019139,20
1013019858,2
1013020423,2
1013020654,8
1013020777,1
1013021010,27
1013021397,3
1013021515,23
1013021589,38
1013021866,0
1013021869,3
1013021989,10
1013022001,20
1013022628,10
1013022665,1
1013023042,0
1013023386,24
1013023922,24
1013024917,2
1013027134,3
1013027388,31
1013028285,4
1013029162,10
1013029270,2
1013030303,64
1013030527,16
1013031823,2
1013031893,1
1013032085,20
1013032137,1
1013032151,2
1013032775,10
1013032818,8
1013033879,1
1013035022,7
1013035242,12
1013036218,72
1013036414,15
1013036429,2
1013036679,17
1013037092,12
1013037959,32
1013037984,9
1013038888,15
1013039655,51
1013040289,57
1013040349,16
1013041273,23
1013041317,1
1013041364,44
1013041868,8
1013042199,13
1013042527,9
1013042553,6
1013042696,42
1013042947,6
1013043383,8
1013043535,4
1013044034,5
1013044113,18
1013044711,14
1013044770,61
1013045073,46
1013045209,29
1013045472,24
1013045879,5
1013045979,14
1013046036,50
1013046078,9
1013046400,8
1013046465,3
1013046574,41
1013047186,5
1013047564,16
1013048135,0
1013048904,6
1013049261,96
