_id,overall_stats.avg_battle_values.avg_tier
1015628281,5.2
1015628292,6.2
1015628747,5.8
1015629087,5.4
1015629148,6.4
1015629798,5.1
1015630003,7.4
1015630418,4.1
1015630454,6.1
1015630459,3.4
1015630493,7.1
1015630709,3.2
1015631160,6
1015631703,5.6
1015631710,6.8
1015631801,6.8
1015632165,6.2
1015632249,5.7
1015632593,7.7
1015632669,5.2
1015632792,6.8
1015632817,4.3
1015632827,6.2
1015632972,6.1
1015633008,7.7
1015633337,7
1015633698,7.3
1015633988,3.9
1015634001,6.1
1015634169,4.8
1015634384,6.1
1015634552,4
1015634729,4.8
1015634956,7.2
1015635161,6.1
1015635165,6.1
1015635251,6.1
1015635373,6.6
1015635661,5.8
1015635845,6.4
1015635973,6.8
1015636056,7.5
1015636187,4.1
1015636383,5.8
1015636759,6.4
1015636865,4.6
1015636885,5.5
1015636890,7.4
1015636911,6.5
1015637082,7.1
1015637592,6.6
1015637650,7.1
1015637784,6
1015638143,6.9
1015638933,5.4
1015639153,6.4
1015639605,4.8
1015639628,8
1015639803,7.9
1015640042,5.8
1015640193,4.6
1015640311,6.8
1015640330,7.9
1015640339,7.6
1015640445,5.5
1015640455,6.3
1015640546,7
1015640606,6.1
1015640750,4.4
1015641075,4.9
1015641458,6.7
1015642014,5.8
1015642535,8.1
1015642912,5.4
1015643446,5.3
1015643933,7.8
1015644304,7.3
1015644308,5.3
1015644312,7.4
1015644340,5
1015644534,5.8
1015644552,7.1
1015644574,5.8
1015644758,7.6
1015644843,4.4
1015645010,7
1015645733,6.7
1015645771,7
1015645871,7.9
1015645942,8.2
1015646415,6.4
1015646522,5.6
1015646558,5.2
1015646817,5.5
1015646850,5.8
1015646902,7
1015647004,5.6
1015647441,5.2
1015647526,3.9
1015647765,7.7
1015647787,6.6
1015647872,6.5
1015647951,6.3
1015648229,5.2
1015648317,5.7
1015648568,5
1015648571,6.8
1015648585,5.6
1015648590,6
1015648604,5.9
1015648860,7.5
1015648978,4
1015648988,5.6
1015649084,7.6
1015649174,6.8
1015649359,6
1015649413,5.4
1015649422,7
1015649468,7.1
1015649675,7.7
1015649716,5.5
1015649901,4.6
1015650169,5.6
1015650254,7.6
1015650353,5.2
1015650400,7.2
1015650433,7.7
1015650697,5.3
1015651590,6.8
1015651623,7
1015651955,6.7
1015651959,5
1015652084,6.9
1015652176,4
1015652339,6.7
1015652342,7.8
1015652410,6.9
1015652568,5.7
1015652987,5.8
1015653074,6.9
1015653248,6.7
1015653478,6.6
1015654264,4.9
1015654317,7
1015654675,6.9
1015654891,5.3
1015654920,5.6
1015654970,5.7
1015655263,4.4
1015655431,7.4
1015655449,6.7
1015655879,4.3
1015655952,7.5
1015655974,6.9
1015656363,7.7
1015656641,6.3
1015656924,4.3
1015657094,4.2
1015657106,3.3
1015657235,4
1015657564,5.5
1015657582,3.9
1015657585,4.8
1015657678,6.9
1015657750,5.8
1015657917,6.6
1015657975,6.7
1015658013,6.5
1015658145,8.7
1015659162,6.6
1015659246,3.6
1015659613,8.2
1015659637,6.1
1015660224,6.3
1015660306,4.7
1015660362,5.4
1015661098,7
1015661843,2.3
1015661968,6.1
1015661978,4
1015662232,8.8
1015662244,6.9
1015662392,7.2
1015662598,6.4
1015662667,6.3
1015662827,7.3
1015663106,8
1015663294,7.6
1015663543,6.9
1015663562,5.9
1015663574,8
1015663595,4.5
1015663662,7.1
1015663893,5.9
1015663961,5.2
1015664087,6.1
1015664536,7
1015665103,5.6
1015665815,7.7
1015665821,7.5
1015665904,6.8
1015666105,5
1015666218,5.9
1015666648,3.8
1015666964,6.7
1015667920,8.1
1015667921,7.1
1015667961,5.6
1015668053,5.2
1015668063,5.1
1015668090,5.1
1015668161,5.7
1015668345,5.7
1015668739,5.9
1015668875,5.4
1015669070,6.8
1015669669,2.8
1015670111,3.6
1015670203,7.1
1015670484,5.6
1015670808,6.7
1015671080,6.5
1015671154,6.6
1015672294,4.8
1015672336,6.5
1015672431,6
1015672595,7.6
1015672696,5.9
1015672702,5.9
1015672936,5.3
1015673090,6.5
1015673092,6.7
1015673389,6.6
1015673543,5.2
1015674134,7.1
1015675278,3.5
1015675913,7
1015675920,6.1
1015676013,3.1
1015676148,6.9
1015676235,6.3
1015676286,8
1015676306,7.6
1015676427,4.2
1015676483,7.6
1015676553,6.8
1015676596,6.4
1015676686,8.6
1015676987,7.6
1015677052,3.3
1015677220,7.2
1015677373,7
1015677386,5.5
1015677396,7.2
1015677953,7.5
1015678177,7.2
1015678178,6.6
1015678261,7.2
1015678283,5
1015678491,5.2
1015678818,8.6
1015680114,6.8
1015680255,5.9
1015680380,6.8
1015680705,5.4
1015680927,4.9
1015681058,7
1015681583,3.3
1015681656,6.7
1015681725,7.8
1015682381,9.2
1015682509,6.7
1015682946,5.5
1015683174,6.3
1015683396,8.5
1015683485,6.6
1015683691,3.7
1015683835,4
1015683906,6.3
1015683920,5.7
1015684209,5.2
1015684261,5.3
1015684552,7.5
1015684787,6.6
1015685080,6.6
1015685141,4.5
1015685668,3.7
1015685672,7.6
1015685682,5.4
1015685818,5.3
1015686290,7.4
1015686327,3.7
1015686334,4.2
1015686512,5.2
1015686610,5.2
1015686872,6.9
1015686972,6.1
1015687635,4.7
1015687642,6.5
1015687686,8
1015687846,6.1
1015687921,6.5
1015688625,6.2
1015688690,5.8
1015688904,7.4
1015689161,6.6
1015689312,8.9
1015689505,7.9
1015689745,5
1015689915,6.5
1015690156,6.4
1015690166,6.9
1015690216,7.7
1015690257,7.1
1015690296,6.4
1015690374,6.9
1015690480,7
1015690667,5.8
1015690695,8.4
1015690714,5.2
1015690737,5.4
1015691370,4.3
1015691735,7.5
1015692081,6.7
1015692280,6.1
1015692399,5.4
1015692470,3.7
1015692717,5.4
1015692816,7.9
1015692970,7.2
1015693033,5.9
1015693118,7.5
1015693321,6.8
1015694021,7.8
1015694211,8.4
1015694230,5.5
1015694635,5.2
1015694643,7.1
1015694805,6.6
1015695111,7
1015695299,6.3
1015695328,6.2
1015695478,7
1015695795,7.4
1015695824,5.6
1015696054,4.6
1015696065,6.3
1015696160,6.4
1015697114,5
1015697188,7.8
1015697207,7.1
1015698276,6.4
1015698301,5.7
1015698523,7.7
1015698714,7.5
1015698750,6.9
1015699109,7.8
1015699147,8.4
1015700311,7.9
1015700621,6.4
1015700726,7.3
1015700731,5.9
1015701273,4.1
1015701696,6.1
1015701886,5.4
1015702025,6.1
1015702244,6
1015702255,6.9
1015702532,4.5
1015702752,5.5
1015702889,7.2
1015702957,7.1
1015702993,8.3
1015702994,7
1015703119,4.5
1015703541,5.7
1015703578,6.4
1015703865,6.3
1015704031,6.1
1015704108,7.2
1015704602,5.6
1015704712,4.5
1015704724,7
1015704732,5.9
1015704765,5.5
1015705131,6
1015705138,7
1015705205,7.5
1015705526,6.5
1015705563,6.9
1015705885,6.3
1015706140,4.1
1015706409,7.5
1015706492,7
1015706750,4.2
1015706772,7.3
1015707040,4.5
1015707154,4.9
1015707865,7.4
1015707939,2.9
1015708162,4
1015708194,6
1015708196,6.3
1015708307,7.1
1015708552,5
1015708679,6.5
1015708946,4.8
1015709156,7.5
1015709574,5.3
1015709783,6.2
1015709846,4.3
1015709870,7.7
1015709971,6.2
1015709990,4.9
1015710147,6.6
1015710226,7.2
1015710243,5
1015710395,7.5
1015710494,4.3
1015710639,4
1015710682,6.5
1015710818,3.7
1015710881,7.5
1015711133,6.5
1015711231,5.7
1015711334,7
1015711388,4.9
1015711533,5.6
1015711861,8.3
1015711996,7.6
1015712008,5.8
1015712099,3.2
1015712120,7.4
1015712406,6.4
1015712493,7.1
1015712909,5.7
1015713178,8
1015713485,7.4
1015713570,7.3
1015713640,4
1015713819,7.9
1015713943,5.7
1015713982,6.9
1015714360,7.8
1015714376,6.8
1015714880,4.9
1015714977,6
1015715522,5.1
1015715694,6.4
1015715729,7.2
1015716240,5
1015716256,4
1015716300,6.3
1015716796,7
1015717236,5.7
1015717447,6.5
1015717555,5.3
1015717764,5.5
1015717776,7.8
1015717927,6
1015718271,7.5
1015718812,6
1015718941,6.4
1015719010,8.3
1015719198,5.2
1015719257,5.9
1015719317,6.6
1015719554,5.8
1015719767,4.7
1015719878,7.3
1015719944,5.9
1015719992,7.2
1015720220,6.5
1015720236,6.6
1015720293,6.9
1015720347,6.8
1015720480,7.6
1015720578,3.3
1015720760,5.9
1015720831,3.4
1015720876,6.2
1015720903,6.9
1015720995,7
1015721024,4.7
1015721311,7.4
1015721410,6.9
1015721560,6.2
1015721609,5.4
1015721700,5.2
1015721873,6.3
1015722007,4.9
1015722063,5.6
1015722125,6.5
1015722239,6.5
1015722530,6.8
1015722667,6.7
1015722691,7.5
1015722739,7.1
1015722757,5.8
1015722822,5.7
1015722880,6.1
1015722881,4.7
1015722982,5.5
1015723021,6.7
1015723025,7.6
1015723221,6.4
1015723223,3.8
1015723300,6.9
1015723394,7
1015723637,7.3
1015723692,6
1015723696,6.3
1015724061,5.5
1015724245,5.8
1015724315,5.8
1015724324,6.4
1015724342,6.4
1015724562,5.8
1015725248,7.1
1015725362,7.2
1015725587,7.9
1015725601,6.3
1015726301,8
1015726649,7.9
1015726766,4.8
1015727463,8.2
1015727611,5.7
1015727906,6
1015727963,7.1
1015728257,6.7
1015728320,5.9
1015728760,6.5
1015728766,6.4
1015728926,5.3
1015729042,5
1015729190,8
1015729257,5.6
1015729441,7.2
1015729699,5.7
1015729752,6.8
1015729784,6.9
1015729951,4.6
1015730057,5
1015730122,6.3
1015730132,4.4
1015730199,5.9
1015730647,8.7
1015730681,5.8
1015730814,7.5
1015730907,6.4
1015730969,5.2
1015730989,6.4
1015731256,7.9
1015731304,7.3
1015731379,4.6
1015731407,5.7
1015731515,5.4
1015731518,7
1015731622,6.3
1015731669,5
1015731940,5.1
1015732059,5.2
1015732110,7.6
1015732350,5.4
1015732368,8.1
1015732406,5.7
1015732458,7.1
1015732498,6.7
1015732587,7.7
1015732692,5
1015732814,5
1015732816,8.9
1015732995,5.6
1015733075,5
1015733095,7.6
1015733107,5.6
1015733161,5.3
1015733452,6.8
1015733865,5
1015734394,6.7
1015734396,5.4
1015734558,4.7
1015734676,6.1
1015734728,6.2
1015735275,6.6
1015735280,5
1015735338,6.4
1015735491,7.2
1015735878,6.4
1015735926,6.4
1015736270,5.6
1015736362,6.1
1015736473,6.6
1015736872,4.9
1015736965,5.2
1015737722,8.3
1015738507,6.8
1015739045,7.6
1015739086,6.2
1015739236,4.2
1015739254,7
1015739351,5.8
1015739460,4.9
1015739481,6.3
1015739494,5.5
1015739883,8
1015739990,7
1015741201,8.5
1015741463,7.1
1015741674,6.8
1015741828,6.1
1015741979,6.7
1015742018,6.6
1015742125,5.3
1015742524,6.8
1015742722,8.7
1015742859,7.6
1015742869,6.5
1015743008,7.4
1015743214,6.3
1015743325,5
1015743359,7.6
1015743405,4
1015743750,7
1015743752,5.3
1015744119,7.1
1015744279,7.5
1015744316,6.2
1015744318,5.9
1015744458,6.8
1015744469,7.4
1015744567,5.7
1015744589,6.3
1015744648,5.9
1015744654,6.6
1015744767,6.6
1015745107,6.3
1015745484,5.2
1015745600,4.8
1015745692,7
1015745852,5.3
1015745933,7.5
1015745981,2.9
1015746172,5.2
1015746177,7.1
1015746199,6.8
1015746293,5.9
1015746487,7
1015746705,6.5
1015746759,7.1
1015746870,5.9
1015746885,7
1015747209,5.6
1015747391,4.4
1015747441,7.1
1015747517,7.4
1015747603,5.2
1015748040,6.4
1015748302,7.7
1015748373,8.8
1015748374,4.5
1015748802,5.8
1015749026,5
1015749300,6.7
1015749320,6.4
1015749499,6.2
1015749539,8.2
1015749737,7.8
1015750129,6.1
1015750214,5.2
1015750222,6.6
1015750281,8.3
1015750395,7.4
1015750603,6.7
1015750605,7.5
1015750724,5.2
1015750805,6.3
1015750903,8.2
1015751037,6
1015751244,8.1
1015751386,3.8
1015751401,6.1
1015751502,4.7
1015751617,3.7
1015751946,5.6
1015751985,6.6
1015752044,6.4
1015752079,6.2
1015752241,6.7
1015752265,8.6
1015752276,6.8
1015752347,5.6
1015752430,6.3
1015752554,6.6
1015752794,5.4
1015752896,7.1
1015753045,5.5
1015753234,5.9
1015753553,4.7
1015753703,5.6
1015753740,4.9
1015754245,4.8
1015754284,7.5
1015754291,5.9
1015754347,7.2
1015754858,6.5
1015755039,6.5
1015755073,4.9
1015755100,7.1
1015755152,6
1015755611,7.4
1015755640,6
1015755682,6.7
1015755731,6.2
1015755752,7
1015755781,4.3
1015755861,6.7
1015756235,4.2
1015756304,7.5
1015756323,4.8
1015756373,8.8
1015756380,6.8
1015756389,8.1
1015756476,6.2
1015756609,6.4
1015756738,4.3
1015756845,5.5
1015757131,4.9
1015757333,6.1
1015757471,6.8
1015757478,7.8
1015757500,6.5
1015757557,3.5
1015757622,5.8
1015757698,4.4
1015757842,7.3
1015757987,6
1015758075,4.4
1015758299,6.7
1015759161,7
1015759193,6.1
1015759234,6.3
1015759408,4.6
1015759574,5.1
1015759624,5.6
1015759744,9
1015759845,6.3
1015759951,7.2
1015760002,8.3
1015760050,7.2
1015760074,5.7
1015760102,5.1
1015760168,3.8
1015760175,4.6
1015760365,6.2
1015760381,7.5
1015760495,6.4
1015760659,6.9
1015760711,5.5
1015760728,5.6
1015760777,7.8
1015760870,5.7
1015760905,8.2
1015760943,7.9
1015761067,6.6
1015761273,5.9
1015761337,4.6
1015761719,7.2
1015761868,7
1015761937,8.1
1015762427,9.4
1015762435,4.6
1015762507,7.6
1015762676,6.7
1015763087,6.7
1015763356,6.3
1015763950,7.4
1015764057,7.1
1015764144,5.9
1015764411,5.9
1015764440,6.1
1015764466,7.4
1015764499,7.1
1015764596,5.3
1015764784,7.6
1015765331,7.9
1015765350,7.9
1015765949,7.7
1015766243,6.8
1015766380,3.9
1015766459,4.7
1015766569,8.3
1015766580,6.8
1015766768,5.1
1015766902,6.5
1015766989,7.3
1015767037,6.3
1015767872,6.4
1015767957,7.1
1015768254,7
1015768368,5.9
1015768426,3.6
1015768651,7.3
1015768740,7.5
1015768940,7.3
1015768968,6.6
1015769019,6.1
1015769022,3.9
1015769182,6.6
1015769791,5.7
1015769842,7.4
1015769892,5.5
1015769900,5
1015770022,6.6
1015770079,7.3
1015770081,6.2
1015770097,6.8
1015770103,6.2
1015770122,5.9
1015770322,5.4
1015770329,7.8
1015770402,6.8
1015771087,6.6
1015771091,5.6
1015771093,8.4
1015771312,6.9
1015771803,6.6
1015771842,5.6
1015771877,7.3
1015771995,7.6
1015772242,4.5
1015772410,4.4
1015772451,6.2
1015772514,4
1015772784,5.6
1015772867,5.7
1015772920,6.7
1015773012,7.9
1015773242,6.2
1015773360,6.5
1015773416,5.6
1015773718,6.6
1015774280,6.6
1015774395,7.6
1015774471,5.9
1015774684,5
1015774735,4.9
1015775154,4.6
1015775256,4.8
1015775355,5.5
1015775399,6.6
1015775434,7.1
1015775521,6.2
1015775605,7.8
1015775716,6.3
1015775807,7.5
1015775951,8.2
1015776366,6
1015776419,7.3
1015776443,4.3
1015776514,6.5
1015776564,5.5
1015776642,6
1015776651,7.4
1015776757,6
1015776814,8.3
1015776849,5.8
1015776916,6.8
1015777060,8
1015777077,6.6
1015777325,6.2
1015777388,7.7
1015777390,6.5
1015777762,6.4
1015778045,5.4
1015778087,6.2
1015778182,8
1015778341,7.4
1015778985,6.8
1015779265,6.9
1015779353,6.1
1015780370,6.7
1015780490,5
1015780976,3.6
1015781754,6.8
1015781756,7.1
1015781799,6.8
1015781821,4.3
1015782094,7.7
1015782549,6
1015782896,5.1
1015782997,7.2
1015783466,5.9
1015783673,6.4
1015783696,6.6
1015784302,6.5
1015784494,7.1
1015784528,6.1
1015784541,6.7
1015784582,6.9
1015784660,6.4
1015784739,5.4
1015784752,7.1
1015784820,6.4
1015784822,5.5
1015785075,5.8
1015785131,5.2
1015785250,4.7
1015785277,7
1015785532,7.6
1015785677,7.2
1015785699,7.2
1015785904,3.8
1015785969,5.6
1015786117,6.4
1015786229,8
1015786371,5.8
1015786378,6.6
1015786512,6.4
1015786519,4.9
1015786832,6.3
1015786904,7.3
1015787004,4
1015787344,7.4
1015787549,6
1015787714,5.4
1015787731,6.9
1015787807,3.9
1015787831,4.9
1015787838,7.9
1015787942,6
1015788048,7.3
1015788057,5.8
1015788214,6.4
1015788401,7.5
1015788541,5.6
1015788554,6
1015788795,3.7
1015788863,5.3
1015789018,7
1015789206,4.9
1015789417,8.6
1015789777,7.4
1015789792,5.2
1015789837,7.1
1015789872,7.5
1015790025,7.2
1015790070,7.4
1015790212,6.9
1015790623,5.6
1015790807,2.6
1015790932,6.5
1015791096,6.1
1015791118,4.5
1015791154,5.9
1015791466,5
1015791601,6.5
1015791664,6.6
1015791801,7.3
1015791978,4.9
1015792102,6.4
1015792122,6.1
1015792172,4.1
1015792182,6.7
1015792207,7.2
1015792249,7.1
1015792251,7.4
1015792274,5.9
1015792293,6.6
1015792421,6.1
1015792524,6.1
1015792982,5.2
1015793146,5.6
1015793278,8.2
1015793414,6.8
1015793447,5.7
1015793466,5.3
1015793579,1.8
1015793587,7.6
1015793642,6.5
1015793718,7.6
1015794168,4.9
1015794340,6
1015794392,5.8
1015794462,8
1015794501,7.3
1015794785,5.6
1015795369,7
1015795374,5.1
1015795541,6.4
1015795682,5.2
1015795788,5.2
1015795805,7.5
1015796093,6.1
1015796310,4.9
1015796399,6.6
1015796442,4.8
1015796456,7.9
1015796490,7.8
1015796679,5.7
1015796798,7.7
1015796874,6.9
1015797052,7.1
1015797094,7.4
1015797163,7.6
1015797300,6.5
1015797402,7.2
1015797575,6.1
1015797697,5.1
1015797738,7.2
1015797769,6.1
1015797785,6.6
1015797817,5
1015798038,5.6
1015798122,8
1015798128,4.9
1015798348,5.7
1015798544,3.6
1015798684,7.1
1015798726,6.1
1015798800,6.4
1015799099,4.6
1015799117,6.4
1015799303,6.3
1015799348,4.5
1015799783,6.1
1015799921,7.2
1015799995,6.9
1015800561,5.5
1015800657,5.8
1015801411,9.9
1015801558,6.7
1015801566,7.2
1015801574,4.8
1015801832,5.2
1015801882,6.8
1015801885,7.2
1015801976,5.4
1015802111,6.3
1015802285,5.9
1015802405,7.2
1015802417,6
1015802684,7.4
1015802735,8.8
1015803346,7.2
1015803516,6.3
1015803592,5.5
1015803840,6.4
1015803845,6.4
1015803846,6.4
1015803970,5.2
1015803972,6.2
1015804075,6.6
1015804451,5.4
1015804475,6.8
1015804755,6.3
1015804795,5.6
1015804815,4.1
1015804883,7.6
1015804964,7.5
1015805015,6
1015805428,6.6
1015805580,5.5
1015805764,6
1015805781,6.1
1015806146,4.8
1015806201,6.5
1015806592,6.4
1015806612,8.1
1015806662,6.4
1015807044,5.5
1015807110,6.1
1015807154,4
1015807209,3.9
1015807212,7.7
1015807380,5.7
1015807426,7.1
1015807640,6.8
1015808025,6.5
1015808094,8.3
1015808211,6.8
1015808487,3.4
1015808575,7.2
1015808656,6.6
1015808697,4.1
1015808745,4.9
1015808796,7.3
1015808809,7.3
1015808963,7.8
1015809168,6.4
1015809224,6.7
1015809226,4.2
1015809265,5
1015809547,4.9
1015809560,6.6
1015809744,4.9
1015809804,5.3
1015809835,7.1
1015809841,5.9
1015809977,7
1015810074,7
1015810122,6.6
1015810134,6.7
1015810413,6.1
1015810643,6.5
1015811034,6.8
1015811190,7.9
1015811196,5.2
1015811319,5.7
1015811389,6.4
1015811554,7.6
1015812235,6.8
1015812458,5.3
1015813378,6.5
1015813411,8.8
1015813444,6.8
1015813733,6
1015813774,6.4
1015813800,6.4
1015814094,7.9
1015814817,5.8
1015814866,5.7
1015815184,5.8
1015815355,6.7
1015815419,8.3
1015815634,7.9
1015815654,7.3
1015815728,4.6
1015815860,5
1015815877,8.2
1015815957,6.4
1015815974,7.5
1015816035,5.9
1015816066,7.3
1015816143,5.9
1015816223,7.9
1015816415,6.2
1015816631,3.3
1015816700,4.8
1015816755,4.8
1015817089,6.6
1015817359,8
1015817445,6
1015817514,6.4
1015817536,7.4
1015817912,6.6
1015818030,5
1015818319,8.1
1015818367,5.7
1015818653,8.5
1015818851,5.5
1015818877,5.4
1015818996,7.7
1015819390,6
1015819626,6.9
1015820291,6.2
1015820355,6.2
1015820416,6.1
1015820717,7.1
1015820798,7.3
1015821046,4
1015821158,5
1015821316,4.7
1015821470,6.1
1015821676,6
1015821678,3.9
1015821823,6.4
1015821909,5.9
1015821996,5.8
1015822378,5.4
1015822483,6.7
1015822973,3.9
1015823177,6.1
1015823198,4.8
1015823395,7.1
1015823568,8.5
1015823606,5.8
1015823852,8.6
1015823858,6.6
1015823900,6.4
1015823965,6.9
1015824330,3.9
1015824390,5.7
1015824432,7.7
1015824589,5.4
1015824639,5.1
1015824724,7.8
1015824857,5.3
1015824992,7
1015825051,7.4
1015825184,4.7
1015825418,6.8
1015825678,4.8
1015825743,4.5
1015825766,6.7
1015825798,7.7
1015825911,7.5
1015826010,5.3
1015826057,6.8
1015826471,5.4
1015826485,5.7
1015826503,6.7
1015826560,6.3
1015826664,6
1015826742,7.5
1015826859,4.7
1015826977,8.1
1015827292,6.5
1015827307,7.1
1015827500,4.4
1015827660,6.5
1015827673,7.4
1015827850,6.7
1015827966,5.1
1015828101,4.9
1015828204,5.5
1015828299,6.7
1015828410,6.7
1015828480,6.6
1015828576,5.8
1015828718,6.2
1015828774,8.7
1015828783,3.5
1015828927,5.1
1015828978,6.2
1015829159,6.3
1015829167,5.2
1015829274,6.7
1015829548,5
1015829739,4.5
1015829948,2.4
1015830050,5.6
1015830116,6.2
1015830430,6.1
1015830435,7.1
1015830623,6
1015830647,5.5
1015830796,5.2
1015830882,4.7
1015830973,7.5
1015831015,6.1
1015831070,7.9
1015831103,7.2
1015831156,8
1015831182,5.8
1015831200,6.6
1015831240,5.8
1015831274,7.9
1015831374,7.3
1015831389,7.1
1015831464,4.5
1015831876,7.3
1015832077,6.5
1015832112,4.4
1015832252,8.2
1015832256,4.1
1015832452,8.2
1015832720,7
1015832898,4.9
1015832929,6.4
1015833224,6.2
1015833503,6.7
1015834221,7.6
1015834286,5.7
1015834414,5.7
1015834431,5
1015834448,6.9
1015834530,4.8
1015834700,5.3
1015834871,6.6
1015834939,5.4
1015834950,5.1
1015835386,5.6
1015835760,7.8
1015835994,5.6
1015835997,7.4
1015836182,5.2
1015836227,8.4
1015836520,5.8
1015836916,4.8
1015837060,7
1015837291,4.1
1015837300,5.8
1015837348,6.4
1015837376,6.1
1015837710,7.1
1015837996,7.6
1015838072,4.3
1015838289,4.1
1015838312,5.2
1015838540,4.7
1015838845,7.1
1015838934,6.4
1015839225,6.4
1015839308,7.3
1015839328,7.8
1015839402,4.4
1015839445,6.9
1015839586,5.9
1015839770,6.3
1015839817,5.7
1015839958,6.4
1015840121,6.2
1015840138,6.6
1015840181,6.4
1015840377,7.8
1015840416,6.5
1015840549,7.6
1015840583,6.3
1015840634,6
1015840672,7.4
1015840937,7.9
1015841297,5.8
1015841328,6.3
1015841403,7.9
1015841590,6.8
1015841915,5.2
1015842088,7.2
1015842116,4.8
1015842122,5.8
1015842482,6.3
1015842640,6.8
1015842752,6.1
1015842829,7.5
1015842873,6.6
1015842967,8
1015843161,6.3
1015843242,6.2
1015843361,6.5
1015843548,3.1
1015843564,7.2
1015843687,6.8
1015843699,6.2
1015843844,7.1
1015843983,5.4
1015843989,5.8
1015844019,5.7
1015844345,4.4
1015845043,6
1015845085,7.8
1015845148,6.5
1015845263,8
1015845291,5.3
1015845298,5.4
1015845435,7
1015845799,6.1
1015845808,6.8
1015845861,6.4
1015845935,8.9
1015845942,6.4
1015845949,5.2
1015845999,4.8
1015846113,6.5
1015846185,5.7
1015846389,5.5
1015846524,6.8
1015846527,6.1
1015846826,6.9
1015847052,5.5
1015847209,6.3
1015847249,7.3
1015847268,6.3
1015847269,6.3
1015847343,7
1015847386,7
1015847445,5
1015847531,6
1015848256,6.1
1015848385,6.6
1015848923,6.5
1015849122,7
1015849313,6.3
1015849609,6.3
1015849680,5.5
1015849747,7.2
1015850264,6.8
1015850493,4.7
1015850600,7.2
1015851180,3.7
1015851824,7.4
1015851863,5.5
1015851871,6.2
1015851898,7.8
1015851904,5.9
1015851996,7.7
1015852071,7.8
1015852375,5.6
1015852380,6.6
1015852753,6.5
1015852965,7.3
1015853104,4.2
1015853442,5.3
1015853562,4.4
1015853655,7.5
1015853744,8.4
1015853830,4.1
1015853891,7.4
1015853934,7.4
1015854395,6.6
1015854449,8.7
1015854453,4.6
1015854526,8.3
1015854546,6.7
1015854863,6.5
1015854868,5
1015855021,6.1
1015855192,4.1
1015855609,5.2
1015855855,5.7
1015855936,7.3
1015856104,5.6
1015856114,7
1015856247,7.2
1015856521,6.9
1015856571,6.3
1015856672,6.7
1015856823,4.3
1015856834,6.4
1015857032,5.6
1015857098,5.7
1015857126,8.9
1015857388,6.6
1015857434,6.8
1015857724,6.4
1015857741,6.4
1015857769,5.9
1015857776,7.6
1015857903,5.9
1015858256,8.3
1015858347,6.1
1015858490,4.7
1015858612,7.1
1015858662,4.1
1015858693,4.8
1015858818,5.3
1015859204,6.3
1015859390,7.2
1015859441,7.9
1015859488,4.4
1015859493,8.1
1015859671,7.3
1015859891,6.1
1015859971,7.2
1015859995,7.5
1015860074,6.3
1015860353,6.1
1015860509,7.7
1015860589,7.5
1015860639,6.1
1015860660,6.4
1015860979,6
1015861154,5.6
1015861178,5.3
1015861364,6.8
